Source_DC,Destination_DC,SKU,PerUnitTransportationCost,TransitTimeDays
DC_2,DC_1,SKU_25,4.760403101115084,4
DC_2,DC_1,SKU_26,2.2201351338985624,7
DC_2,DC_1,SKU_27,1.6966780278445346,3
DC_2,DC_1,SKU_28,4.989302700131234,7
DC_2,DC_1,SKU_29,2.568428688468076,2
DC_2,DC_1,SKU_30,1.0417441045509006,9
DC_2,DC_1,SKU_31,1.391429825241303,3
DC_2,DC_1,SKU_32,4.492036927506643,5
DC_2,DC_1,SKU_33,1.882473876595719,7
DC_2,DC_1,SKU_34,2.377370383540594,2
DC_2,DC_1,SKU_35,1.2692138108938174,9
DC_2,DC_1,SKU_36,4.087449826604432,9
DC_2,DC_1,SKU_37,3.6068257485998236,7
DC_2,DC_1,SKU_38,4.122336786796645,9
DC_2,DC_1,SKU_39,3.477734071897805,4
DC_2,DC_1,SKU_40,2.0103047284006026,3
DC_2,DC_1,SKU_41,1.5574742489061122,5
DC_2,DC_1,SKU_42,4.257262425624816,7
DC_2,DC_1,SKU_43,1.1095679155761087,2
DC_2,DC_1,SKU_44,4.669087090802832,2
DC_2,DC_1,SKU_45,0.7278011252108336,1
DC_2,DC_1,SKU_46,0.5435909723343548,3
DC_2,DC_1,SKU_47,0.6289359240994453,6
DC_2,DC_1,SKU_48,4.017269656383796,4
DC_2,DC_1,SKU_49,4.882101860107173,2
DC_2,DC_1,SKU_50,0.7784856575621386,8
DC_2,DC_2,SKU_1,4.569094811334043,7
DC_2,DC_2,SKU_2,2.9744085324929235,8
DC_2,DC_2,SKU_3,0.9193825380321261,1
DC_2,DC_2,SKU_4,1.4980189018654337,1
DC_2,DC_2,SKU_5,1.517355819547532,5
DC_2,DC_2,SKU_6,0.8941608383267587,4
DC_2,DC_2,SKU_7,2.5252638774180136,5
DC_2,DC_2,SKU_8,0.8758621160600845,7
DC_2,DC_2,SKU_9,0.7308223204154701,5
DC_2,DC_2,SKU_10,3.773881536012927,4
DC_2,DC_2,SKU_11,3.622125006353353,4
DC_2,DC_2,SKU_12,1.226153112747724,5
DC_2,DC_2,SKU_13,4.124445481849938,7
DC_2,DC_2,SKU_14,1.1925495711219816,4
DC_2,DC_2,SKU_15,3.8025741965084126,4
DC_2,DC_2,SKU_16,2.3347209679935137,2
DC_2,DC_2,SKU_17,0.7550619447462593,4
DC_2,DC_2,SKU_18,3.1317738425999693,3
DC_2,DC_2,SKU_19,3.637236614620912,6
DC_2,DC_2,SKU_20,1.6692266207313475,6
DC_2,DC_2,SKU_21,2.0178992936805242,4
DC_2,DC_2,SKU_22,1.0495018216592957,3
DC_2,DC_2,SKU_23,2.3508678742980407,6
DC_2,DC_2,SKU_24,4.438031200511212,9
DC_2,DC_2,SKU_25,1.13498417309608,4
DC_2,DC_2,SKU_26,0.9751619568948799,5
DC_2,DC_2,SKU_27,1.2034263681898738,5
DC_2,DC_2,SKU_28,0.8691065834516188,4
DC_2,DC_2,SKU_29,1.7178977389179455,2
DC_2,DC_2,SKU_30,0.6350959946708234,9
DC_2,DC_2,SKU_31,1.2029067856876967,7
DC_2,DC_2,SKU_32,1.0277606651020026,3
DC_2,DC_2,SKU_33,3.1001317261298813,3
DC_2,DC_2,SKU_34,4.933285497908036,2
DC_2,DC_2,SKU_35,2.4546267416354794,2
DC_2,DC_2,SKU_36,3.2844743466845223,8
DC_2,DC_2,SKU_37,3.0390431750804123,7
DC_2,DC_2,SKU_38,4.7049486743904865,8
DC_2,DC_2,SKU_39,4.204729457060136,7
DC_2,DC_2,SKU_40,0.9479593076394881,7
DC_2,DC_2,SKU_41,0.5729017880276024,2
DC_2,DC_2,SKU_42,1.6411285264836613,1
DC_2,DC_2,SKU_43,4.504610193632881,1
DC_2,DC_2,SKU_44,3.434418778467428,5
DC_2,DC_2,SKU_45,3.944135137361183,2
DC_2,DC_2,SKU_46,3.211114238165548,4
DC_2,DC_2,SKU_47,0.9627916647086452,8
DC_2,DC_2,SKU_48,0.9197215105017645,3
DC_2,DC_2,SKU_49,1.959482198081831,1
DC_2,DC_2,SKU_50,4.74767727564406,1
DC_2,DC_3,SKU_1,3.571396067919747,6
DC_2,DC_3,SKU_2,2.4307806618619967,6
DC_2,DC_3,SKU_3,1.1452791650490164,8
DC_2,DC_3,SKU_4,1.9571880870609413,8
DC_2,DC_3,SKU_5,3.8618522020806303,5
DC_2,DC_3,SKU_6,3.4269136197073893,6
DC_2,DC_3,SKU_7,1.0490333610960008,2
DC_2,DC_3,SKU_8,0.7024856955594097,9
DC_2,DC_3,SKU_9,4.986091483652099,9
DC_2,DC_3,SKU_10,4.679867974305045,8
DC_2,DC_3,SKU_11,1.068738900825502,9
DC_2,DC_3,SKU_12,3.30229527031775,9
DC_2,DC_3,SKU_13,1.663662160106528,4
DC_2,DC_3,SKU_14,2.672210628846205,2
DC_2,DC_3,SKU_15,2.4187926056073015,4
DC_2,DC_3,SKU_16,1.285912336533483,2
DC_2,DC_3,SKU_17,3.487210136837263,2
DC_2,DC_3,SKU_18,0.7268754812099414,5
DC_2,DC_3,SKU_19,3.0959654059004382,7
DC_2,DC_3,SKU_20,2.7512534084349216,5
DC_2,DC_3,SKU_21,3.2041040254658872,2
DC_2,DC_3,SKU_22,4.627706299599563,6
DC_2,DC_3,SKU_23,1.144766564161885,4
DC_2,DC_3,SKU_24,4.961541055292564,6
DC_2,DC_3,SKU_25,2.8646163831015192,4
DC_2,DC_3,SKU_26,3.224665627366754,1
DC_2,DC_3,SKU_27,4.26888875334225,4
DC_2,DC_3,SKU_28,4.756660898144389,3
DC_2,DC_3,SKU_29,1.6413599998131723,5
DC_2,DC_3,SKU_30,3.4782556330129917,8
DC_2,DC_3,SKU_31,1.074985937554957,7
DC_2,DC_3,SKU_32,0.5730954944425417,6
DC_2,DC_3,SKU_33,3.5808178741923484,1
DC_2,DC_3,SKU_34,3.49275195052984,7
DC_2,DC_3,SKU_35,1.0682201169847934,1
DC_2,DC_3,SKU_36,4.241832499005006,2
DC_2,DC_3,SKU_37,1.9321791862357665,4
DC_2,DC_3,SKU_38,3.4020630738156017,1
DC_2,DC_3,SKU_39,0.5613531075761966,3
DC_2,DC_3,SKU_40,2.1046827919379254,3
DC_2,DC_3,SKU_41,1.166978579446961,7
DC_2,DC_3,SKU_42,4.16874348990752,4
DC_2,DC_3,SKU_43,3.0458522777598014,9
DC_2,DC_3,SKU_44,2.989003869762672,9
DC_2,DC_3,SKU_45,2.228191872759952,2
DC_2,DC_3,SKU_46,3.2321087639760964,9
DC_2,DC_3,SKU_47,2.254548858309863,1
DC_2,DC_3,SKU_48,1.917133000650031,7
DC_2,DC_3,SKU_49,0.8646737470927555,7
DC_2,DC_3,SKU_50,4.943012713607956,8
DC_2,DC_4,SKU_1,2.321262787233464,6
DC_2,DC_4,SKU_2,4.431283379317469,3
DC_2,DC_4,SKU_3,4.5109319286213445,3
DC_2,DC_4,SKU_4,4.156132194698772,5
DC_2,DC_4,SKU_5,1.8758478085128099,1
DC_2,DC_4,SKU_6,2.70066098888429,4
DC_2,DC_4,SKU_7,3.5698626016479444,3
DC_2,DC_4,SKU_8,2.1410180430545145,3
DC_2,DC_4,SKU_9,3.4997768819571755,4
DC_2,DC_4,SKU_10,3.652751733775032,9
DC_2,DC_4,SKU_11,4.118430513351168,3
DC_2,DC_4,SKU_12,2.749815463841548,6
DC_2,DC_4,SKU_13,0.916251970725337,9
DC_2,DC_4,SKU_14,1.780436235546202,4
DC_2,DC_4,SKU_15,2.714245202220803,6
DC_2,DC_4,SKU_16,1.5464359922938475,8
DC_2,DC_4,SKU_17,1.064974054543147,3
DC_2,DC_4,SKU_18,2.6532098154823514,9
DC_2,DC_4,SKU_19,0.8871447066482444,3
DC_2,DC_4,SKU_20,4.245877325346138,3
DC_2,DC_4,SKU_21,3.135144577426756,7
DC_2,DC_4,SKU_22,1.5518335641653491,6
DC_2,DC_4,SKU_23,2.854458747368937,3
DC_2,DC_4,SKU_24,3.6018968544621064,4
DC_2,DC_4,SKU_25,1.884969073819171,1
DC_2,DC_4,SKU_26,4.896642544453292,8
DC_2,DC_4,SKU_27,3.124085985948126,6
DC_2,DC_4,SKU_28,4.521358640057602,7
DC_2,DC_4,SKU_29,3.38434487644441,4
DC_2,DC_4,SKU_30,1.3547126140590242,6
DC_2,DC_4,SKU_31,3.004090868069699,3
DC_2,DC_4,SKU_32,4.601026355353838,5
DC_2,DC_4,SKU_33,1.920979180622732,9
DC_2,DC_4,SKU_34,4.888309891889787,6
DC_2,DC_4,SKU_35,1.8635787814191351,4
DC_2,DC_4,SKU_36,3.5404830599318284,1
DC_2,DC_4,SKU_37,3.5424726161645834,6
DC_2,DC_4,SKU_38,2.977122996963232,7
DC_2,DC_4,SKU_39,1.9309214810315072,9
DC_2,DC_4,SKU_40,2.20027646177234,6
DC_2,DC_4,SKU_41,2.600276421955777,1
DC_2,DC_4,SKU_42,2.776692444438013,3
DC_2,DC_4,SKU_43,3.4614599812542144,1
DC_2,DC_4,SKU_44,0.9785178380670223,4
DC_2,DC_4,SKU_45,2.3031687507550997,8
DC_2,DC_4,SKU_46,4.936123943825926,6
DC_2,DC_4,SKU_47,2.242734851411786,5
DC_2,DC_4,SKU_48,2.489150394190056,4
DC_2,DC_4,SKU_49,2.286265878204318,7
DC_2,DC_4,SKU_50,2.367321962358562,7
DC_2,DC_5,SKU_1,3.419444237717237,2
DC_2,DC_5,SKU_2,1.3893764926600856,9
DC_2,DC_5,SKU_3,3.2081303027545127,2
DC_2,DC_5,SKU_4,2.3065780059006946,4
DC_2,DC_5,SKU_5,1.8381268908881254,5
DC_2,DC_5,SKU_6,3.540295893192095,4
DC_2,DC_5,SKU_7,3.8046455442149827,6
DC_2,DC_5,SKU_8,0.7635438737804023,1
DC_2,DC_5,SKU_9,0.6888383304963543,2
DC_2,DC_5,SKU_10,4.423608775762275,3
DC_2,DC_5,SKU_11,1.024150323530017,8
DC_2,DC_5,SKU_12,4.113553466868442,2
DC_2,DC_5,SKU_13,2.8848665345963926,9
DC_2,DC_5,SKU_14,2.2834068147419924,3
DC_2,DC_5,SKU_15,1.181504848709108,4
DC_2,DC_5,SKU_16,3.2648000334409573,7
DC_2,DC_5,SKU_17,4.728058650613246,7
DC_2,DC_5,SKU_18,2.761208945721194,6
DC_2,DC_5,SKU_19,2.6457749497990597,4
DC_2,DC_5,SKU_20,4.025613020221705,5
DC_2,DC_5,SKU_21,1.3783872405734714,1
DC_2,DC_5,SKU_22,1.9539486574985179,7
DC_2,DC_5,SKU_23,1.9655816092877896,6
DC_2,DC_5,SKU_24,3.7492972889170337,8
DC_2,DC_5,SKU_25,4.107579319360872,3
DC_2,DC_5,SKU_26,2.823274846389533,5
DC_2,DC_5,SKU_27,0.54722138512975,1
DC_2,DC_5,SKU_28,1.1711337167288185,6
DC_2,DC_5,SKU_29,3.280692019308341,7
DC_2,DC_5,SKU_30,4.921345725152174,5
DC_2,DC_5,SKU_31,0.558082525914464,1
DC_2,DC_5,SKU_32,3.051017583122912,5
DC_2,DC_5,SKU_33,2.4793503787122573,4
DC_2,DC_5,SKU_34,0.6084958703390007,6
DC_2,DC_5,SKU_35,1.0719330809829766,7
DC_2,DC_5,SKU_36,4.560814742498036,6
DC_2,DC_5,SKU_37,1.4734974993387215,1
DC_2,DC_5,SKU_38,4.259176386279107,4
DC_2,DC_5,SKU_39,1.3973521899134076,4
DC_2,DC_5,SKU_40,2.0889630002227526,8
DC_2,DC_5,SKU_41,2.9960916115476524,6
DC_2,DC_5,SKU_42,2.5975233169632004,7
DC_2,DC_5,SKU_43,3.19353346947992,7
DC_2,DC_5,SKU_44,1.6132988617625559,7
DC_2,DC_5,SKU_45,3.2229028334324226,3
DC_2,DC_5,SKU_46,3.3154285524227443,9
DC_2,DC_5,SKU_47,0.5945949802679772,6
DC_2,DC_5,SKU_48,0.7681419380891468,7
DC_2,DC_5,SKU_49,4.044839847360665,5
DC_2,DC_5,SKU_50,2.855306169149037,7
DC_2,DC_6,SKU_1,2.182136489901511,7
DC_2,DC_6,SKU_2,2.4882516716087957,3
DC_2,DC_6,SKU_3,1.3300657297694751,3
DC_2,DC_6,SKU_4,0.7301759252917893,6
DC_2,DC_6,SKU_5,2.802683512016154,3
DC_2,DC_6,SKU_6,4.476041277665857,8
DC_2,DC_6,SKU_7,4.276159736318386,4
DC_2,DC_6,SKU_8,2.6349570212933076,3
DC_2,DC_6,SKU_9,0.7791863763044944,8
DC_2,DC_6,SKU_10,3.0823963235469334,3
DC_2,DC_6,SKU_11,4.451150807800056,5
DC_2,DC_6,SKU_12,0.7191268177996839,7
DC_2,DC_6,SKU_13,0.6982963770667163,9
DC_2,DC_6,SKU_14,4.562437045840289,1
DC_2,DC_6,SKU_15,3.405074816423426,1
DC_2,DC_6,SKU_16,1.9867616314952743,8
DC_2,DC_6,SKU_17,1.834756169706919,9
DC_2,DC_6,SKU_18,4.716175386790125,9
DC_2,DC_6,SKU_19,1.071249861897377,9
DC_2,DC_6,SKU_20,1.2473368355008116,7
DC_2,DC_6,SKU_21,4.952774000229451,5
DC_2,DC_6,SKU_22,4.770413001711506,2
DC_2,DC_6,SKU_23,4.676232876029816,2
DC_2,DC_6,SKU_24,3.52575415759417,9
DC_2,DC_6,SKU_25,0.7493714979900999,8
DC_2,DC_6,SKU_26,2.348549644998253,9
DC_2,DC_6,SKU_27,2.3694935026644033,4
DC_2,DC_6,SKU_28,3.108285937526615,4
DC_2,DC_6,SKU_29,1.2968701492878043,2
DC_2,DC_6,SKU_30,0.6864263996872448,8
DC_2,DC_6,SKU_31,2.9743888026397918,8
DC_2,DC_6,SKU_32,1.9191368446975288,5
DC_2,DC_6,SKU_33,0.9363455193444113,6
DC_2,DC_6,SKU_34,3.278881017780402,2
DC_2,DC_6,SKU_35,3.5489561233269913,7
DC_2,DC_6,SKU_36,1.0056401687704353,2
DC_2,DC_6,SKU_37,3.3248543670380135,7
DC_2,DC_6,SKU_38,4.020916154957545,3
DC_2,DC_6,SKU_39,1.9621525748298858,6
DC_2,DC_6,SKU_40,3.7860950046104063,8
DC_2,DC_6,SKU_41,2.2969966108965014,3
DC_2,DC_6,SKU_42,3.828573039933987,6
DC_2,DC_6,SKU_43,1.3140135562050426,6
DC_2,DC_6,SKU_44,1.3764807395925163,7
DC_2,DC_6,SKU_45,1.726927912906181,1
DC_2,DC_6,SKU_46,4.2467529799675905,4
DC_2,DC_6,SKU_47,4.398904325928651,1
DC_2,DC_6,SKU_48,4.807386335836555,3
DC_2,DC_6,SKU_49,1.1299431952479329,3
DC_2,DC_6,SKU_50,2.568400688235818,6
DC_2,DC_7,SKU_1,2.3123276813607383,7
DC_2,DC_7,SKU_2,3.058485150220754,6
DC_2,DC_7,SKU_3,1.1084779117078463,3
DC_2,DC_7,SKU_4,2.2820043487352684,8
DC_2,DC_7,SKU_5,1.214315435184393,7
DC_2,DC_7,SKU_6,3.073051921711912,8
DC_2,DC_7,SKU_7,1.074065785571169,9
DC_2,DC_7,SKU_8,1.4374192550383307,7
DC_2,DC_7,SKU_9,1.8627345004043399,7
DC_2,DC_7,SKU_10,2.677111429372913,7
DC_2,DC_7,SKU_11,3.150590409414102,2
DC_2,DC_7,SKU_12,3.090170428880369,1
DC_2,DC_7,SKU_13,3.4515649089427978,7
DC_2,DC_7,SKU_14,2.9906229929443247,2
DC_2,DC_7,SKU_15,0.8111910547332555,8
DC_2,DC_7,SKU_16,1.6454324431474752,7
DC_2,DC_7,SKU_17,4.010956918410351,4
DC_2,DC_7,SKU_18,3.647027598136894,9
DC_2,DC_7,SKU_19,3.851315275231445,9
DC_2,DC_7,SKU_20,4.083096242553742,8
DC_2,DC_7,SKU_21,3.245485649163056,1
DC_2,DC_7,SKU_22,1.0993195655038552,5
DC_2,DC_7,SKU_23,4.603818128898349,1
DC_2,DC_7,SKU_24,3.6230783634758392,2
DC_2,DC_7,SKU_25,1.7968303668178827,2
DC_2,DC_7,SKU_26,2.3698132837792967,9
DC_2,DC_7,SKU_27,1.5916021973322132,6
DC_2,DC_7,SKU_28,0.6077581937171757,2
DC_2,DC_7,SKU_29,4.7366340687772945,7
DC_2,DC_7,SKU_30,3.0823276908876203,1
DC_2,DC_7,SKU_31,0.9113989631771218,2
DC_2,DC_7,SKU_32,3.71486345661724,4
DC_2,DC_7,SKU_33,2.3331448589577457,3
DC_2,DC_7,SKU_34,4.534585963110546,4
DC_2,DC_7,SKU_35,1.7399145521338304,1
DC_2,DC_7,SKU_36,4.377491981145955,2
DC_2,DC_7,SKU_37,4.507963049578291,2
DC_2,DC_7,SKU_38,3.3213579553792245,7
DC_2,DC_7,SKU_39,2.4335301350981657,6
DC_2,DC_7,SKU_40,4.608686601004352,1
DC_2,DC_7,SKU_41,1.9733943143005162,1
DC_2,DC_7,SKU_42,1.7095892676358917,8
DC_2,DC_7,SKU_43,1.6108566241807982,2
DC_2,DC_7,SKU_44,2.461978312567636,6
DC_2,DC_7,SKU_45,3.1534407281819643,6
DC_2,DC_7,SKU_46,3.2693935091937596,7
DC_2,DC_7,SKU_47,3.75382236222351,9
DC_2,DC_7,SKU_48,1.462976054142411,8
DC_2,DC_7,SKU_49,2.3014077627784735,9
DC_2,DC_7,SKU_50,3.2217774321316153,4
DC_2,DC_8,SKU_1,3.4222046910648007,9
DC_2,DC_8,SKU_2,1.889610239073269,4
DC_2,DC_8,SKU_3,1.6969896189169609,3
DC_2,DC_8,SKU_4,3.0083223394138425,5
DC_2,DC_8,SKU_5,2.563333529841569,4
DC_2,DC_8,SKU_6,4.134730189916658,2
DC_2,DC_8,SKU_7,4.17235569054508,4
DC_2,DC_8,SKU_8,4.986272378352513,9
DC_2,DC_8,SKU_9,4.458885810324546,9
DC_2,DC_8,SKU_10,1.119333804792626,3
DC_2,DC_8,SKU_11,4.564506323051183,4
DC_2,DC_8,SKU_12,2.75026216635989,5
DC_2,DC_8,SKU_13,1.5757987283376336,8
DC_2,DC_8,SKU_14,0.6813002558054395,7
DC_2,DC_8,SKU_15,1.9066911120873506,8
DC_2,DC_8,SKU_16,4.69264088156526,7
DC_2,DC_8,SKU_17,4.8945246049530695,7
DC_2,DC_8,SKU_18,0.8767622203040678,3
DC_2,DC_8,SKU_19,4.48829697405073,9
DC_2,DC_8,SKU_20,1.1834877755148363,4
DC_2,DC_8,SKU_21,2.27099901247842,1
DC_2,DC_8,SKU_22,1.3210611829362051,9
DC_2,DC_8,SKU_23,3.7818941021474277,7
DC_2,DC_8,SKU_24,3.344086437900964,7
DC_2,DC_8,SKU_25,2.770051737512099,3
DC_2,DC_8,SKU_26,2.4235993767501007,6
DC_2,DC_8,SKU_27,1.9096991446127465,5
DC_2,DC_8,SKU_28,1.545011109056044,3
DC_2,DC_8,SKU_29,2.8553323328036235,8
DC_2,DC_8,SKU_30,4.21345117066834,9
DC_2,DC_8,SKU_31,1.9567887152469066,3
DC_2,DC_8,SKU_32,4.307558947386042,1
DC_2,DC_8,SKU_33,3.459722662741791,4
DC_2,DC_8,SKU_34,2.195043981932581,3
DC_2,DC_8,SKU_35,4.045865601159193,6
DC_2,DC_8,SKU_36,0.9905612703841792,8
DC_2,DC_8,SKU_37,0.870826873378767,4
DC_2,DC_8,SKU_38,2.685410894004247,1
DC_2,DC_8,SKU_39,1.8610984285766135,7
DC_2,DC_8,SKU_40,4.35753921816406,2
DC_2,DC_8,SKU_41,1.7316430595526695,6
DC_2,DC_8,SKU_42,3.6064528110532805,7
DC_2,DC_8,SKU_43,4.339981474514545,9
DC_2,DC_8,SKU_44,0.7419754024789251,8
DC_2,DC_8,SKU_45,1.5407596774217995,3
DC_2,DC_8,SKU_46,1.8772122480294717,3
DC_2,DC_8,SKU_47,1.297072148892143,3
DC_2,DC_8,SKU_48,4.785740385794261,5
DC_2,DC_8,SKU_49,3.5719367226988954,7
DC_2,DC_8,SKU_50,3.8832131568050654,8
DC_2,DC_9,SKU_1,4.420632323293937,6
DC_2,DC_9,SKU_2,4.363279045481995,9
DC_2,DC_9,SKU_3,4.939534013514847,8
DC_2,DC_9,SKU_4,3.549754585405942,4
DC_2,DC_9,SKU_5,3.3124088676921586,3
DC_2,DC_9,SKU_6,1.2598630851667776,8
DC_2,DC_9,SKU_7,4.368558132861498,1
DC_2,DC_9,SKU_8,2.6396407185473016,6
DC_2,DC_9,SKU_9,0.8966847116149,7
DC_2,DC_9,SKU_10,1.2572536482847076,5
DC_2,DC_9,SKU_11,3.3622130405260697,4
DC_2,DC_9,SKU_12,3.100225871801461,1
DC_2,DC_9,SKU_13,2.5740425219296186,5
DC_2,DC_9,SKU_14,4.91558718854958,3
DC_2,DC_9,SKU_15,3.692249698209738,3
DC_2,DC_9,SKU_16,4.27484237856831,1
DC_2,DC_9,SKU_17,1.869088387222381,4
DC_2,DC_9,SKU_18,1.006657099381375,2
DC_2,DC_9,SKU_19,1.878354485993919,2
DC_2,DC_9,SKU_20,0.7123851576382054,6
DC_2,DC_9,SKU_21,2.0740822781341635,2
DC_2,DC_9,SKU_22,3.3411918993951946,8
DC_2,DC_9,SKU_23,3.6283435979452956,9
DC_2,DC_9,SKU_24,1.0952957644296721,8
DC_2,DC_9,SKU_25,2.269048091931856,4
DC_2,DC_9,SKU_26,2.949158016568629,1
DC_2,DC_9,SKU_27,0.752729044564909,9
DC_2,DC_9,SKU_28,1.272183651793355,2
DC_2,DC_9,SKU_29,2.482991975409321,7
DC_2,DC_9,SKU_30,2.774843562755706,9
DC_2,DC_9,SKU_31,1.1226721762425047,8
DC_2,DC_9,SKU_32,2.2853977540498818,2
DC_2,DC_9,SKU_33,0.8301383035682119,9
DC_2,DC_9,SKU_34,3.179148665705927,4
DC_2,DC_9,SKU_35,2.3998650524630514,5
DC_2,DC_9,SKU_36,4.1793052023701875,5
DC_2,DC_9,SKU_37,4.191139935252004,1
DC_2,DC_9,SKU_38,1.118127856859034,7
DC_2,DC_9,SKU_39,3.8845144971363865,5
DC_2,DC_9,SKU_40,3.4735933836090966,6
DC_2,DC_9,SKU_41,1.9020728281200303,9
DC_2,DC_9,SKU_42,2.4586802584544922,4
DC_2,DC_9,SKU_43,0.5073969070060236,3
DC_2,DC_9,SKU_44,0.7462971811624365,8
DC_2,DC_9,SKU_45,2.6541718608448512,9
DC_2,DC_9,SKU_46,0.9743237868027512,4
DC_2,DC_9,SKU_47,2.8084070741940836,6
DC_2,DC_9,SKU_48,3.840315041691262,7
DC_2,DC_9,SKU_49,3.8878189514699284,1
DC_2,DC_9,SKU_50,3.7581313494781456,1
DC_2,DC_10,SKU_1,1.543285812716269,1
DC_2,DC_10,SKU_2,1.0361330239822166,4
DC_2,DC_10,SKU_3,1.5897859265636174,1
DC_2,DC_10,SKU_4,3.7342315096799106,9
DC_2,DC_10,SKU_5,3.8722055752587017,6
DC_2,DC_10,SKU_6,0.9861303087121067,2
DC_2,DC_10,SKU_7,0.7422373620880658,8
DC_2,DC_10,SKU_8,0.6753103085680889,8
DC_2,DC_10,SKU_9,4.1108080300309595,1
DC_2,DC_10,SKU_10,2.4988253309526494,7
DC_2,DC_10,SKU_11,4.167824453041131,1
DC_2,DC_10,SKU_12,4.376505587095959,7
DC_2,DC_10,SKU_13,3.522144843225167,2
DC_2,DC_10,SKU_14,2.5733012010875322,3
DC_2,DC_10,SKU_15,4.136305177022102,2
DC_2,DC_10,SKU_16,4.941031754247339,8
DC_2,DC_10,SKU_17,1.7575038829350618,1
DC_2,DC_10,SKU_18,4.4892613698885615,1
DC_2,DC_10,SKU_19,4.358887734883657,5
DC_2,DC_10,SKU_20,2.9059741538398574,9
DC_2,DC_10,SKU_21,0.5314201784615665,3
DC_2,DC_10,SKU_22,1.0484577580162262,6
DC_2,DC_10,SKU_23,2.0179877398059447,8
DC_2,DC_10,SKU_24,0.8089189976654251,8
DC_2,DC_10,SKU_25,1.885186175117536,1
DC_2,DC_10,SKU_26,1.116594095163443,7
DC_2,DC_10,SKU_27,1.3420592168472578,9
DC_2,DC_10,SKU_28,1.8111248277698502,3
DC_2,DC_10,SKU_29,2.1347275837950477,6
DC_2,DC_10,SKU_30,4.89873316194002,3
DC_2,DC_10,SKU_31,1.9857017764202198,2
DC_2,DC_10,SKU_32,4.279989922719546,2
DC_2,DC_10,SKU_33,1.839426249057262,1
DC_2,DC_10,SKU_34,1.9158300902083947,7
DC_2,DC_10,SKU_35,1.2392907947258418,8
DC_2,DC_10,SKU_36,1.0512403788469515,8
DC_2,DC_10,SKU_37,1.7762356553771133,9
DC_2,DC_10,SKU_38,0.8174103691683046,3
DC_2,DC_10,SKU_39,3.9239868995217937,1
DC_2,DC_10,SKU_40,4.19562569551867,6
DC_2,DC_10,SKU_41,0.8503543382394632,3
DC_2,DC_10,SKU_42,2.6443691187450677,5
DC_2,DC_10,SKU_43,4.36840405408673,6
DC_2,DC_10,SKU_44,0.5595296580738229,1
DC_2,DC_10,SKU_45,4.263894153435378,1
DC_2,DC_10,SKU_46,4.1883119129644015,7
DC_2,DC_10,SKU_47,4.913572124365632,5
DC_2,DC_10,SKU_48,1.7788293307027794,2
DC_2,DC_10,SKU_49,2.1967426895076447,4
DC_2,DC_10,SKU_50,3.8954161215610723,7
DC_3,DC_1,SKU_1,3.164996296991482,2
DC_3,DC_1,SKU_2,1.2540494268702793,1
DC_3,DC_1,SKU_3,2.765053087727693,6
DC_3,DC_1,SKU_4,3.4462640682429937,9
DC_3,DC_1,SKU_5,3.40490460384735,6
DC_3,DC_1,SKU_6,1.0320008543260695,6
DC_3,DC_1,SKU_7,4.069078420833754,6
DC_3,DC_1,SKU_8,2.360824386304816,7
DC_3,DC_1,SKU_9,4.778683969623941,7
DC_3,DC_1,SKU_10,1.6741336084257563,1
DC_3,DC_1,SKU_11,0.6939504902674583,7
DC_3,DC_1,SKU_12,2.264980070450931,9
DC_3,DC_1,SKU_13,3.6768030646100325,2
DC_3,DC_1,SKU_14,3.9358212965069552,1
DC_3,DC_1,SKU_15,2.7866377339933743,6
DC_3,DC_1,SKU_16,2.2172742459911072,3
DC_3,DC_1,SKU_17,3.324509947214639,7
DC_3,DC_1,SKU_18,3.349684407242347,1
DC_3,DC_1,SKU_19,4.721288628056591,7
DC_3,DC_1,SKU_20,3.855729497921543,2
DC_3,DC_1,SKU_21,4.658328449805574,9
DC_3,DC_1,SKU_22,2.006550688508056,4
DC_3,DC_1,SKU_23,3.3604039487867596,7
DC_3,DC_1,SKU_24,3.2862561990937627,2
DC_3,DC_1,SKU_25,3.5996472661549417,5
DC_3,DC_1,SKU_26,2.2195557250698794,1
DC_3,DC_1,SKU_27,2.4169888376079265,3
DC_3,DC_1,SKU_28,1.568674873262228,3
DC_3,DC_1,SKU_29,3.392577817278391,8
DC_3,DC_1,SKU_30,3.1393030146685192,1
DC_3,DC_1,SKU_31,1.3692200378379473,2
DC_3,DC_1,SKU_32,2.6263194926881335,4
DC_3,DC_1,SKU_33,2.827820669685139,9
DC_3,DC_1,SKU_34,3.577415562090644,6
DC_3,DC_1,SKU_35,0.8252462640792947,1
DC_3,DC_1,SKU_36,4.341445470235003,9
DC_3,DC_1,SKU_37,3.2441574269665265,5
DC_3,DC_1,SKU_38,2.24063258923346,8
DC_3,DC_1,SKU_39,1.162234629927254,8
DC_3,DC_1,SKU_40,2.9478790007823537,8
DC_3,DC_1,SKU_41,4.598718191088419,2
DC_3,DC_1,SKU_42,2.2877216277820684,8
DC_3,DC_1,SKU_43,1.8845559026507683,1
DC_3,DC_1,SKU_44,1.0016945952745187,2
DC_3,DC_1,SKU_45,4.846245438732497,8
DC_3,DC_1,SKU_46,3.7161305385608037,5
DC_3,DC_1,SKU_47,2.960047692037903,7
DC_3,DC_1,SKU_48,1.770655635691953,1
DC_3,DC_1,SKU_49,1.3795610016577995,4
DC_3,DC_1,SKU_50,4.6242011800198135,2
